,title,publisher,content,link
0,"""우리만 가능한 기술력"" KT, 스크린 일체형 AI스피커…'키즈' '개인화'로 시장 공략 ",키뉴스,"개인화 음성합성 기술 P-TTS 적용, '내 목소리 동화' 서비스 제공[키뉴스 석대건 기자] KT가 AI 스피커 시장을 넓게, 또 깊게 파고든다.KT(회장 황창규)는 29일 기자간담회를 통해 AI 스피커의 확장형은 일체형 AI TV '기가지니 테이블TV'와 향후 AI 사업 전략을 발표했다.김채희 KT AI 사업단장 상무는 ""지난해에는 AI 아파트 등 B2B 중심으로 AI 단말기를 선보였다면, 이번에는 소비자에게 다가가는 B2C 분야의 단말기 위주""라며, ""KT가 아니면 보여주지 못하는 기술력""이라고 강조했다.이번 KT의 AI 발표회에서는 새롭게 출시된 일체형 AI TV '기가지니 테이블TV'의 기능 및 서비스와, 함께 이용할 수 있는 '내 목소리 동화' '만 개의 레시피' 등이 소개됐으며, 더불어 향후 KT의 AI 생태계 전략의 핵심인 '기가지니 인사이드'가 공개됐다.KT는 새로운 AI 스피커 라인업 '기가지니 테이블TV'를 29일 선보였다. (사진=석대건 기자)KT가 추구하는 AI는 생활 접근형이다. 최준기 KT AI기술담당 상무는 ""KT의 AI스피커는 2019년 4월까지 165만 명의 사용자에게 인정받았다""며, ""고객 속에 스며드는 AI(인공지능)가 되겠다""고 말했다. 새롭게 출시된 일체형 AI TV '기가지니 테이블TV'도 기존사용자 데이터를 기반으로 설계됐다.""키즈는 KT의 핵심 고객""최준기 KT AI기술담당 상무는 ""AI스피커는 43%가 TV 작동용으로 쓰이는데, 가장 인기 좋은 단어는 '뽀로로'였다""고 말했다. AI스피커가 아이 돌봄용으로 쓰이고 있다는 증거다. 이에 최준기 KT 상무도 ""키즈는 기가지니와 함께 성장해나갈 미래의 핵심 고객""이라며 강조했다.이에 KT는 '기가지니 테이블TV'에 여러 키즈 프로그램을 추가했다. 그중에서도 가장 주목받는 기능은 '내 목소리 동화' 서비스로, 사용자가 약 300문장을 목소리 데이터로 입력하면 머신러닝을 통해 해당 목소리로 북콘텐츠를 인식하고 읽을 수 있다.예를 들면, 기가지니가 엄마의 목소리로 딸에게 동화를 읽어주는 것이다. 책 이외에도, 인삿말이나 안내 문구도 설정할 수 있다.'내 목소리 동화'는 지난해 5월 KT가 상용화한 '개인화 음성합성(Personalized-Text To Speech, P-TTS)' 기술을 활용한 것으로, 스튜디오가 아닌 스마트폰으로도 녹음해도 AI 목소리 구현이 가능하다.'내 목소리 동화' 서비스는 5월 동안 기가지니 고객 300명을 대상으로 선착순으로 신청 받아 실시한 후, 전체 고객 대상으로 확대할 계획이다.'기가지니 테이블TV'는 셋톱박스로도 활용할 수 있다. (사진=석대건 기자)더불어 대교 기업과 협업해 책과 관련된 내용을 퀴즈로 푸는 상상키즈 북클럽과 '핑크퐁' 개발사인 스마트스터디와 인터랙티브 동화를 '기가지니 테이블TV' 내 서비스로 제공할 예정이다.최준기 KT AI기술담당 상무는 ""기가지니 앞에서는 아이들이 책을 펴게 만들자는 의미""로 만들었다며, ""디스플레이 탑재로 키즈 콘텐츠 정보가 더 잘 전달할 것""이라고 설명했다.다만, 터치스크린 기능은 없다.김채희 KT AI사업담당 상무는 ""마지막까지 터치스크린 기능 추가에 대해 고민했다""며, ""하지만 이전 호텔에서의 기가지니 사용 통계를 보면 음성과 터치의 비율은 8~10:1이었기 때문에 충분히 음성으로도 제어할 수 있다고 판단했다""고 기능 제외 이유를 설명했다. 이어 ""그래서 보완책을 리모컨을 제공한다""고 덧붙였다.김채희 KT AI사업담당 상무가 '기가지니 테이블TV'에 대해 설명하고 있다. (사진=석대건 기자)""개인적인 공간과 개인적인 순간에 집중하겠다""KT '기가지니 테이블TV'는 키즈 테마와 함께 '개인화'도 강조했다.최준기 KT AI기술담당 상무는 ""새벽 1~5시 사이에 가장 많이 찾는 방송이 '맛있는 녀석들'과 '나는 자연인이다'""이라며, ""특이한 점은 시청자가 채널을 기억하지 않고 말로 찾는다""고 설명했다.이어 ""AI 사용률 2위인 '음악 재생' 역시 기존의 플레이리스트가 아닌, 가수나 노래를 직접 요청했다""며, ""AI 스피커가 사용자의 습관을 천천히 바꿔가고 있다는 증거""라고 덧붙였다.KT는 사용자의 개인화 니즈를 만족시키기 위해 '만개의 레시피' 등과 같은 주방에서 사용할 수 있는 서비스를 추가했고, 'SERI CEO' 등 학습 콘텐츠도 추가했다.최준기 KT AI기술담당 상무는 ""개인적인 공간과 개인적인 순간에 집중하고자 했다""며 취지를 설명했으며, 임미숙 AI기술 상무보는 ""궁극적으로 특정한 사람이 부를 때만 인식하는 AI 스피커로 나아가고자 한다""고 설명했다.KT는 개인형 서비스로 AI스피커 활용성이 진화하고 있다며, 라인업 발전 과정을 설명했다. (자료=KT)20만 원 이하로 구매 가능할 듯KT는 '기가지니 테이블TV'를 통신 결합 상품으로 제공할 예정이다. 단말기 가격은 부가세 포함 39만 6000원, 출시일은 오는 5월 2일이다.그러나 ""통신 결합 상품이기 때문에 반값 초이스 등을 통해 소비자 가격 혜택이 더해질 것""이라고 김채희 상무는 설명했다. 이어 ""현재 가격 테이블을 책정 중이며, 20만 원 이하로도 구입할 수 있을 것으로 본다""고 덧붙였다.KT가 29일 공개한 '기가니지 인사이드' 모듈(사진=석대건 기자)한편, KT는 '기가지니 인사이드'를 통해 개발사와 협력, AI 생태계 조성에도 나선다고 밝혔다. '기가지니 인사이드'는 AI 모듈로 냉장고, 안마의자, 에어컨과 같은 가전 제품에 삽입돼 음성 작동을 가능케 할 수 있다.김채희 KT AI사업담당 상무는 ""엘지나 삼성 등 써드파티 부분에서 협력을 논의 중""이라며, ""차별화된 기술을 통해 대한민국 AI 생태계를 선도하겠다""고 말했다./* iframe resize for nate news */(function($){    $(document).ready(function(){	setYoutube();    });        function setYoutube(){	var frmTarget = $('.frameMV');	frmTarget.find('iframe, object').each(function(){		$(this).css({'height': parseInt($(this).width() / 1.8)});		$(this).parent().css({			'height': parseInt($(this).width() / 1.8)		});	});    }}(jQuery));",http://news.nate.com/view/20190429n22697
1,"KT, 화면 달린 AI스피커 선보인다…'내 목소리 동화' 등 개인화 서비스 확대 ",세계일보,"“음성 스피커만으로는 정보를 직관적으로 전달하기 어렵습니다. 스크린이 달린 단말을 만드는 것은 글로벌 추세입니다. 보이는 AI스피커에 개인화된 서비스를 더한 ‘기가지니 테이블 TV’를 소개합니다.”  KT가 ‘일체형 인공지능 TV’ 시장에 뛰어들며 인공지능(AI) 개인화 서비스를 본격화하겠다는 포부를 드러냈다.   KT는 29일 서울 종로구 KT광화문빌딩 웨스트에서 기자간담회를 열고, 국내 최초 일체형 AI TV ‘기가지니 테이블TV’와 AI 사업전략을 발표했다.   KT 측은 4월 기준 KT AI서비스 ‘기가지니’ 가입자가 165만명을 넘어섰다며, 올 3분기 내 200만명 돌파가 예상된다고 밝혔다. 2017년 국내 최초로 AI TV(셋톱박스) 기가지니를 선보인 이래, 국내 AI서비스 최다 가입자 기록을 세운 것이다.   ◇보이는 AI스피커? 와이파이 연결로 집안 어디서나 편리하게  KT가 이번에 선보이는 기가지니 테이블TV는 셋톱박스에 11.6인치 화면(디스플레이)를 결합시켜 보다 개인화된 AI서비스를 누릴 수 있다. 와이파이(Wi-Fi) 연결이 가능해 주방, 아이방, 침실, 서재 등 집안 곳곳에서 활용이 가능하다.  KT AI사업단장 김채희 상무는 “스크린이 있는 테이블TV 형태 스피커들은 말로 명령하고 화면으로 피드백을 받을 수 있어 사용자가 편리하게 느낄 수 있을 것”이라며 “작년 ‘기가지니 호텔 단말’을 출시한 이후 이를 집에서 사용하고 싶다는 고객 반응이 많아 B2C 시장에 내놓아도 경쟁력이 있겠다고 느꼈다”고 출시 배경에 대해 설명했다.  기가지니 테이블 TV는 오는 5월2일 공식 출시되며, 단말가격은 39만6000원(부가세 포함)이다. 올레tv를 시청하기 위해서는 IPTV 이용료를 부담해야 하며 ‘반값 초이스’ 등 할인 프로그램을 이용하면 구매 부담을 낮출 수 있다.  기가지니 테이블 TV에서는 올레 tv의 모든 실시간 채널과 주문형 비디오(VOD)를 즐길 수 있다. 또 홈IoT 제어 및 지니뮤직 음악감상이 가능하고, 날씨 확인, 스케줄 관리 등 홈비서 기능도 이용할 수 있다. 어린이, 교육, 요리, 쇼핑 등 다양한 분야에서 특화 서비스를 제공받을 수 있다.  하만카돈의 프리미엄 스피커를 탑재했으며, 2채널(ch) 스테레오 사운드로 풍부한 음량을 제공한다.  AI기술담당 최준기 상무는 “키즈 콘텐츠의 경우 반드시 미디어를 보여줘야 하는 특성이 있다. 또한 온라인 쇼핑(커머스)의 경우에도 화면을 보고 주문하는 게 훨씬 편하다”면서 일체형 인공지능 TV 시장은 앞으로 계속 확대될 것으로 내다봤다.   기가지니 테이블 TV(왼쪽)와 올해 상반기 선보일 2종의 기가지니 라인업. KT 제공.    이날 KT는 기가지니 테이블TV와 함께 2종의 기가지니 라인업도 선보였다.  ◇키즈·북 등 개인화 서비스 확대… 엄마·아빠 목소리로 들려주는 동화  KT는 개인화 서비스 확대 계획도 밝혔다. 특히 개인화 음성합성(P-TTS, Personalized-Text To Speech) 기술에 기반해 기가지니가 부모의 목소리로 아이에게 책을 읽어주는 ‘내 목소리 동화’를 선보인다.   P-TTS는 지난해 5월 KT가 상용화한 바 있다. 약 30분에 걸쳐 300개의 샘플 문장을 스마트폰으로 녹음하면 발화 패턴과 억양을 학습해 자연스러운 목소리를 구현해준다.  앞서 KT는 개그맨 박명수나 독립운동가 고(故) 정재용, 이갑성 선생의 목소리를 재현해 화제를 모았다. 일반인의 목소리로 P-TTS 기반 상용 서비스를 구현한 것은 이번이 처음이다.  ‘내 목소리 동화’는 한 번 녹음하면 추가로 녹음할 필요가 없어 동화책을 추가할 때마다 새로운 동화를 부모 목소리로 들려줄 수 있다. KT는 5월 한달 동안 신청을 받아 300명의 고객에게 서비스를 제공할 계획이다.  KT는 스마트폰 데이터로 음성합성 품질을 향상시키기 위해 알고리즘 최적화 기술을 적용했다. KT 융합기술원은 딥러닝 음성합성 엔진과 관련해 기술을 확보하고 있으며, 이 가운데 상당수는 현재 특허를 출원한 상태다.  아이의 선택에 따라 이야기의 결말이 달라지는 동화책 서비스도 출시한다. 5월 중 선보이는 ‘핑크퐁 이야기극장’은 동화를 읽다가 아이의 선택에 따라 각기 다른 이야기가 전개되는 멀티 엔딩 동화서비스다.   대교 상상키즈 북클럽에 AI 서비스를 결합한 ‘기가지니 북클럽’ 서비스도 선보인다. 기가지니 북클럽은 기존 구독 서비스와 함께 소리동화, 세이펜 등 AI 동화 서비스도 함께 제공한다.   5인기 요리 앱 ‘만개의 레시피’도 기가지니에서 만날 수 있게 돼, 특히 기가지니 테이블 TV를 이용하면 동영상을 통해 쉽게 요리과정을 파악할 수 있게 됐다.  ◇하드웨어 및 소프트웨어 지원 ‘기가지니 인사이드’  KT는 B2B 영역에서 다른 제조사의 단말에서도 기가지니 서비스를 이용할 수 있는 ‘기가지니 인사이드’를 공개했다. 이전까지 중소 개발사(3rd Party)에서 기가지니 서비스를 이용하기 위해서는 기가지니 단말이 있어야 했고, 개발자 포털 KT API 링크를 통해 웹앱 서비스를 개발해야만 했다.  이번 공개한 기가지니 인사이드 모듈은 냉장고, 안마의자, 에어컨과 같은 가전제품은 물론 차량, 스마트홈 단말에 삽입해 기가지니 호출어와 서비스 이용이 가능하다. KT는 ‘기가지니 인사이드’ 모듈을 올해 상반기 중으로 출시할 예정이다.   김 상무는 “이번에 선보인 일체형 기가지니 테이블TV와 AI 개인화 서비스는 취향과 개성에 맞춰 인공지능을 즐기는 트렌드를 만들 것으로 예상한다”며 “범용 AI 모듈이라고 할 수 있는 ‘기가지니 인사이드’ 같은 차별화 기술을 선보여 대한민국 AI 생태계 활성화를 선도하겠다”고 말했다.   현화영 기자 hhy",http://news.nate.com/view/20190429n17897
2,"내년 2월 문 여는 용인세브란스 병원엔 AI스피커, AR표지판 들어간다 ",경향신문,"내년 2월 문을 여는 용인세브란스 병원에 SK텔레콤의 5G기술이 대거 적용된다.SK텔레콤은 연세대학교 의료원과 지난 26일 을지로 SK텔레콤 사옥에서 ‘5G디지털 혁신병원’ 구축 협약을 맺었다고 28일 밝혔다. 용인세브란스 병원에 5G망을 구축하고 인공지능(AI), IoT(사물인터넷) 등의 기술을 적용한다는 내용으로, 의료기관의 메인 통신망에 5G가 구축되는 건 이번이 처음이다.용인세브란스 병원의 병실에는 AI스피커 ‘누구(NUGU)’가 설치된다. 환자가 AI스피커에 음성명령하면 침대와 조명, TV를 조작할 수 있다. 환자와 보호자는 ‘AR(증강현실) 표지판’을 따라 검사실 등의 위치를 쉽게 찾을 수도 있다. 격리병동 환자를 위해서 홀로그램 기술을 활용해 병문안 하는 방법도 개발할 예정이다.또 안면인식 출입통제 시스템을 적용한다. 이로인해 의료진은 지문인식이나 출입증 태그 등을 하지 않고도 수술실 등을 출입할 수 있게 된다.SK텔레콤은 의료정보가 해킹되는 것을 막기 위해 양자암호통신 솔루션을 적용하는 것을 검토하고 있다. 세브란스병원과 강남세브란스병원, 용인세브란스병원 간의 네트워크에 양자암호로 보안을 거는 것이다.박정호 SK텔레콤 사장은 “양자암호통신, 보안솔루션 등 ICT패밀리사의 기술과 서비스까지 활용해 세계에서 가장 혁신적인 병원을 구축할 것”이라고 밝혔다. 연세의료원 윤도흠 원장은 “(신축 되는)용인세브란스병원은 첨단 혁신기술들을 적용하는 지능형 디지털병원으로써 연세의료원의 핵심 축을 담당하게 될 것”이라고 말했다.곽희양 기자 huiyang",http://news.nate.com/view/20190428n05933
3,"'보이는 AI스피커' 경쟁…KT, 기가지니 테이블TV 공개 ",연합뉴스,"아빠 목소리로 동화 읽어주는 '내 목소리 동화' 서비스 내놔 (서울=연합뉴스) 채새롬 기자 = '보이는' AI 스피커가 속속 출시되고 있다. SK텔레콤이 디스플레이가 단 AI 스피커 '누구 네모'를 내놓은 데 이어 KT는 화면과 셋톱박스를 결합한 '일체형 인공지능 TV'로 차별화에 나섰다.[KT 제공] KT는 29일 서울 종로구 KT광화문빌딩에서 기자설명회를 열고 국내 최초 일체형 AI TV '기가지니 테이블TV'를 공개했다. 기가지니 테이블TV는 셋톱박스에 디스플레이를 결합해 화면이 달린 타사 AI 스피커와 달리 개인용 TV로도 활용할 수 있다는 점이 특징이다. 디스플레이 크기는 11.6인치이고, 유선랜 없이 와이파이 연결만으로 이용할 수 있어 전원만 연결할 수 있으면 침실, 주방, 서재 등 어디서나 TV를 볼 수 있다. 기존 기가지니처럼 하만카돈의 프리미엄 스피커를 탑재했다. 올레tv를 시청하기 위해서는 IPTV 이용료를 부담해야 한다. KT AI사업단장 김채희 상무는 ""화면이 달린 AI 스피커가 계속 출시되고 있는데 이런 스피커는 음성과 함께 화면으로 직관적인 설명이 가능하다는 장점이 있다""며 ""우리 제품은 하드웨어적으로도 경쟁력이 있고, IPTV가 내장됐다는 것이 타사 제품과 가장 큰 차별점""이라고 설명했다.[KT 제공] KT는 개인형 AI TV 출시와 함께 키즈 콘텐츠 중심의 개인화 서비스를 확대하기로 했다. 개인화 음성합성(P-TTS) 기술에 기반해 기가지니가 부모의 목소리로 아이에게 책을 읽어주는 '내 목소리 동화'를 선보인다. 일반인의 목소리로 P-TTS 기반 상용 서비스를 구현한 것은 이번이 처음이다. 스마트폰을 통해 300문장을 녹음하면 추가로 녹음할 필요 없이 새로운 동화를 부모 목소리로 들려줄 수 있다. KT는 5월 한 달간 신청을 받아 300명의 고객에게 서비스를 제공하고 이후 이용자 반응을 토대로 유료 서비스를 할 예정이다. 또 아이의 선택에 따라 결말이 달라지는 동화책 서비스 '핑크퐁 이야기극장', 대교 상상키즈 북클럽에 AI 서비스를 결합한 '기가지니 북클럽' 서비스도 선보인다. KT는 이날 간담회에서 기가지니 단말 없이 다른 제조사의 단말에서 기가지니 서비스를 이용할 수 있는 '기가지니 인사이드'도 공개했다. 이 모듈은 올해 상반기 중으로 출시된다. 냉장고, 안마의자, 에어컨 같은 가전제품과 차량, 스마트홈 단말에 삽입해 기가지니 호출어와 서비스를 이용할 수 있다. 최준기 KT AI사업단 상무는 ""현재 가전제품을 만드는 3∼4곳과 협력을 얘기하고 있다""며 ""현재 인사이드 모듈 자체는 음성 기반이지만 향후에는 영상 기반으로 업그레이드될 것""이라고 소개했다. srchae",http://news.nate.com/view/20190429n16823
4,"KT, 기가지니 확산 '가속'…'보이는 AI스피커' 출시 ",헤럴드경제,"- 내달 2일 ‘기가지니 테이블TV’ 출격…39만6000원- ‘내 목소리 동화’ 등 개인화 AI 서비스도 추가KT 모델이 ‘기가지니 테이블TV’를 소개하고 있다. [KT 제공][헤럴드경제=정윤희 기자]KT가 화면(디스플레이)을 탑재한 인공지능(AI) 스피커를 내놨다. 최근 SK텔레콤이 디스플레이가 탑재된 AI 스피커 ‘누구 네모’를 출시한 데 이어 ‘보이는 AI 스피커’ 경쟁이 한층 달아오를 것으로 예상된다. KT는 29일 서울 종로구 KT광화문빌딩 웨스트에서 기자설명회를 열고 일체형 AI TV ‘기가지니 테이블TV’와 AI 사업전략을 발표했다. ‘기가지니 테이블TV’는 셋톱박스에 11.6인치 디스플레이를 결합시킨 제품이다. 스마트패드와 비슷한 화면 크기에 유선랜 없이 와이파이 연결만으로 이용이 가능해 이동성을 높였다. 전원만 연결할 수 있으면 침실, 주방, 서재 등 집안 어디서나 AI TV를 즐길 수 있다고 KT는 설명했다. 기존 ‘기가지니’의 서비스도 모두 제공한다. 올레tv의 모든 실시간 채널과 주문형비디오(VOD), 홈 사물인터넷(IoT) 서비스 제어와 지니뮤직 음악감상 등이 가능하다. 2채널(ch) 스테레오 사운드를 제공하는 하만카돈 프리미엄 스피커도 탑재했다. ‘기가지니 테이블TV’는 내달 2일 공식 출시된다. 단말 가격은 39만6000원(부가세 포함)이다. 올레tv 시청을 위해서는 별도의 IPTV 이용료를 내야한다. KT는 ‘기가지니 테이블TV’와 함께 2종의 기가지니 라인업을 선보일 예정이다. 기가지니 LTE 후속모델(명칭 미정), 기가지니 미니(가칭) 등이다. 이들 제품은 각각 6월과 7월에 출시된다. KT는 ‘기가지니 테이블TV’ 출시를 계기로 개인화 서비스를 확대, ‘나만의 AI TV’ 시대를 주도한다는 계획이다. 이를 위해 다양한 개인화 AI 서비스도 추가했다. 우선, 개인화 음성합성(P-TTS) 기술 기반으로 기가지니가 부모의 목소리로 아이에게 책을 읽어주는 ‘내 목소리 동화’를 선보인다. P-TTS 기술은 약 30분 동안 300개의 샘플 문장을 녹음하면 발화패턴과 억양을 학습해 자연스러운 목소리를 구현한다. KT는 5월 한 달 동안 신청을 받아 300명의 고객에게 서비스를 제공한다. 이후 이용자 반응을 토대로 서비스를 확대할 계획이다.5월 중으로 아이의 선택에 따라 결말이 달라지는 동화책 서비스 ‘핑크퐁 이야기극장’도 내놓는다. 인기 요리 애플리케이션(앱) ‘만개의 레시피’도 ‘기가지니’에서 만날 수 있다. 원하는 음식의 레시피는 동영상과 함께 제공한다. ‘기가지니’ 생태계도 개방한다. KT는 다른 제조사의 단말에서 ‘기가지니’ 서비스를 이용할 수 있는 ‘기가지니 인사이드’를 공개했다. 이전까지 중소 개발사(서드파티)에서 ‘기가지니’ 서비스를 이용하기 위해서는 ‘기가지니’ 단말이 필요했다. ‘기가지니 인사이드’를 이용하면 ‘기가지니’ 단말 없이도 냉장고, 안마의자, 에어컨, 차량, 스마트홈에서 ‘기가지니’ 호출어와 서비스 이용이 가능하다. KT는 ‘기가지니 인사이드’ 모듈을 올해 상반기 중으로 출시할 예정이다. 김채희 KT AI사업단장 상무는 “셋톱형 기가지니가 AI에 대한 친밀도를 높였다면 일체형 기가지니 테이블TV와 AI 개인화 서비스는 취향과 개성에 맞춰 AI를 즐기는 트렌드를 만들 것”이라며 “범용 AI 모듈이라고 할 수 있는 ‘기가지니 인사이드’ 등 차별화 기술을 통해 대한민국 AI 생태계 활성화를 선도하겠다”고 말했다. 한편 KT는 지난 2017년 출시한 기가지니의 가입자가 올 3분기 내 200만명을 넘어설 것으로 예상했다.yuni",http://news.nate.com/view/20190429n10374
5,KT도 보이는 AI스피커 발표…5월2일 출시 ,머니S,"/사진=KTKT가 29일 서울 KT광화문사옥에서 기자설명회를 열고 일체형 인공지능(AI) TV ‘기가지니 테이블TV’와 AI 사업전략을 발표했다. 이날 KT는 AI서비스 ‘기가지니’ 가입자가 165만을 넘어섰다며 올해 3분기 안으로 가입자 200만 달성을 예고했다.KT가 2017년 국내 최초로 선보인 AI TV(셋톱박스) ‘기가지니’는 이날 새로운 형태로 등장했다. 이번에 선보인 기가지니 테이블TV는 셋톱박스에 화면(디스플레이)을 결합시켜 개인용 AI TV로 다양한 활용이 예상된다.기가지니 테이블TV는 스마트패드와 비슷한 11.6인치 디스플레이에 콤팩트한 크기를 갖췄으며 유선랜 없이 와이파이(Wi-Fi) 연결만으로 이용이 가능해 이동성을 높였다. 전원만 연결할 수 있으면 침실, 주방, 서재 등 집안 어디서나 TV를 즐길 수 있다.기존 기가지니와 같이 하만카돈의 프리미엄 스피커를 탑재해 집안 곳곳에서 음악을 듣기에 적당하다. 단말 형상에 최적화한 디자인을 갖췄으며 2채널 스테레오 사운드로 풍부한 음량을 제공한다. 기가지니 테이블TV는 오는 5월2일 공식 출시되며 가격은 39만6000원이다. 올레tv를 시청하기 위해서는 IPTV 이용료를 별도로 부담해야 한다.KT는 기가지니 테이블TV와 함께 2종의 기가지니 라인업을 선보일 예정이다. 이들 제품은 높은 이동성과 세련된 디자인을 갖춰 개인형 AI 기기로 많은 사랑을 받을 것으로 예상된다.▲사용자 목소리 합성해주는 기술 구현이날 KT는 개인형 AI TV에 적합한 콘텐츠도 선보였다. 가장 돋보이는 콘텐츠는 개인화 음성합성(P-TTS) 기술을 적용한 ‘내 목소리 동화’다. 개인화 음성합성 기술은 30분간 300개의 샘플 문장을 녹음하면 발화 패턴과 억양을 학습해 자연스러운 사용자의 목소리를 구현하는 기능이다. 내 목소리 동화는 이 기술을 바탕으로 부모의 목소리로 아이에게 책을 읽어주는 콘텐츠다. 또 아이의 선택에 따라 결말이 달라지는 동화책 서비스도 시작한다. KT가 5월 중 출시하는 ‘핑크퐁 이야기극장’은 동화를 읽다가 아이의 선택에 따라 각기 다른 이야기가 전개되는 멀티 엔딩 동화서비스다./사진=KT500만명 이상이 이용하는 인기 요리 앱 ‘만개의 레시피’도 기가지니에서 만날 수 있게 됐다. 만개의 레시피는 11만개 이상의 조리법을 제공 중이며 지속적으로 업데이트 중이다. 원하는 음식이 있을 경우 ‘김치볶음밥 찾아줘’와 같이 요리명으로 검색하거나 테마별 레시피를 요청하면 된다. 레시피는 요리 과정을 한번에 파악할 수 있도록 동영상과 함께 제공된다.▲KT “기가지니 생태계 키운다”KT는 이날 기가지니 생태계 확장을 위해 ‘기가지니 인사이드’도 공개했다. 기가지니 인사이드를 활용하면 다른 제조사의 단말에서 기가지니 서비스를 이용할 수 있다. 이전에는 기가지니 서비스를 개발하기 위해서는 기가지니 단말이 있어야 했고 개발자 포털 KT API 링크를 통해야만 했다.이번에 공개한 기가지니 인사이드 모듈은 냉장고, 안마의자, 에어컨과 같은 가전제품은 물론 차량, 스마트홈 단말에 삽입해 기가지니 호출어와 서비스 이용이 가능하다. KT는 ‘기가지니 인사이드’ 모듈을 올해 상반기 중으로 출시할 예정이다.김채희 KT AI사업단장 상무는 “이번에 선보인 일체형 기가지니 테이블TV와 AI 개인화 서비스는 취향과 개성에 맞춰 AI를 즐기는 트렌드를 만들 것으로 예상한다”며 “범용 AI 모듈이라고 할 수 있는 기가지니 인사이드 같은 차별화 기술을 선보여 대한민국 AI 생태계 활성화를 선도하겠다”고 말했다.[머니S 주요뉴스]☞ 미 통계 매체, '첼시와 무승부' 맨유 UCL 진출 확률 6%☞ [2019 NDC] 빅 게임은 어떻게 세상을 바꾸나☞ '비트코인 0.14% ↓'… 주요 암호화폐 내림세☞ A형간염 확산… 30~40대 '예방접종' 하세요☞ '박유천 벚꽃길' 철거… 흔적 지우기 나섰다박흥순 기자 soonn",http://news.nate.com/view/20190429n10381
