좋아요	0.607919781186865
좋겠어요	0.3326869482487577
좋겠습니다	0.25866577529010176
카카오미니	0.24190978331699442
좋네요	0.18162850739750763
기능이	0.18015205419549024
좋고	0.16434139840221
음악	0.1589228942976013
좋은데	0.15847955820769763
있으면	0.14610277268580982
업데이트	0.14466631422304238
제가	0.14209221258447832
ㅠㅠ	0.11654638096453157
기대합니다	0.11376569814968944
근데	0.11151729605061778
있습니다	0.11010909375534654
노래도	0.10717325723255733
잘쓰고	0.10555314070377342
너무	0.10507664820331268
유용하게	0.10500589356060519
위젯이	0.10427979020058793
부탁드려요	0.10415575558260326
좋다	0.10229040359756336
헤이카카오	0.10154688533146507
지금은	0.1012023579106398
해주세요	0.09835799361622459
있어서	0.09715449955944483
원하는	0.09571417164927207
좋습니다	0.09498935261938611
아쉽네요	0.09096762623654342
제발	0.09010550464139999
영어로	0.08907745804377161
그게	0.08726368794047079
베이스	0.08658531432123218
음질도	0.08285859641941198
신기하고	0.07987639913877193
다른건	0.07970088260147856
좋은데요	0.07970088260147856
같아요	0.07850276722126014
기능	0.07824849285184998
앞으로	0.07809429713511534
반응도	0.07554584171735569
만족합니다	0.07537727639165531
있었으면	0.07519024088880813
하지	0.0741646358390065
설정이	0.07390716146127839
재생할때	0.07247702914037912
빠른	0.0722740477231073
다만	0.07212072109675455
최고	0.07186654163381442
가사	0.07110279395970256
자주	0.06898808422379776
나오는	0.06898533304176667
라디오가	0.06872811753219023
설정에서	0.0683801512485649
안뜨는데	0.0683801512485649
하나요	0.0683801512485649
때가	0.06827496402412916
별로	0.0676620999248142
앞으로도	0.06672554254343863
볼륨키	0.06603244602077234
틀어주네요	0.0642999189195219
있네요	0.06416027580851304
그리고	0.06326428216958119
빠릅니다	0.061576739016120166
점이	0.061258632398050274
추가	0.06114002362995498
듣고	0.06066906405414109
날씨도	0.06048351352866615
편리한	0.06043913600725156
아주	0.059968211163560006
라디오	0.05807490168715409
맞춰줘	0.057723542880821474
통기타	0.057723542880821474
연결했을때	0.05766754357119218
전반적으로	0.0575354737861604
사실	0.05638699244568669
정말	0.0561550163081232
전송	0.0561166478171625
날씨물어볼때	0.05478387097122846
편함	0.05478387097122846
쓰고있지만	0.054697752915835104
있었는데	0.05384819118206335
빠르게	0.0533765250921758
뜨고ㅠㅠ	0.053206134798969365
멜론연결이	0.053206134798969365
오류창만	0.053206134798969365
연동	0.05302606498386248
공지났네요	0.05243276441989522
됩니당	0.05243276441989522
수정되었다고	0.05243276441989522
안되던거	0.05243276441989522
해보니까	0.05243276441989522
아주좋아요	0.05241349668780165
너무편리합	0.052413169768312104
괜짢은데	0.05241227643027641
좋ㅇㆍ	0.052412130122170546
좋아좋아	0.05241189358696726
heh	0.05241176804063642
쓰고있어요	0.05241144403309109
기대됨	0.05240887526282248
드뎌	0.05240844041030662
쩌네요	0.05240715797858183
s8	0.05240584430475048
대단하다	0.05239895116606514
짱짱좋음까라보샘	0.05239773731226726
비교적	0.05207169640787698
볼륨을	0.051977090198329905
대박입니다	0.05168697781625799
욌는데	0.05168697781625799
인공지	0.05168697781625799
클라스	0.05168697781625799
택배로	0.05168697781625799
좋아용	0.05116810053608295
편리하고	0.05116810053608295
기대됌니다	0.05116756260339513
앞으로가	0.05116756260339513
좋았어요	0.051167487141828956
친구같아서	0.051167487141828956
ㅋㅋㅋㅋㅋㅋ	0.05116594907214096
짱좋아	0.05116594907214096
사용하고있네요	0.05116338014074484
편리한기능이많아	0.05116338014074484
넘나	0.05115956180134288
좋은것	0.05115956180134288
최고에요	0.0511460956139019
호우	0.0511460956139019
헤이카카오는	0.051108431583341496
미니에	0.05109934331153151
연결해	0.05109934331153151
편리하내요	0.05104748984586787
좋아여	0.050948726137960934
말라하면	0.05081976398706094
못한다고	0.05081976398706094
자동재생	0.05081976398706094
하죠	0.05081976398706094
설정할	0.05041871567355383
기다립니다	0.04997856822146607
배송이	0.04997856822146607
오기만을	0.04997856822146607
다음	0.049975531344939664
업데이트때	0.049975531344939664
잘만들어주세요	0.049975531344939664
s맞긴지8일만에	0.04997392639834886
고장나서	0.04997392639834886
기기받음	0.04997392639834886
계속업데이트	0.04997038079016054
부탁합니다	0.04997038079016054
완전편해요	0.04997038079016054
기능도	0.04996576053017847
말을잘해요	0.0499370431941257
끊기네요	0.04934710096424702
노래들으면	0.04934710096424702
뚝뚝	0.04934710096424702
수정부탁드려요	0.04934710096424702
음질이	0.04934710096424702
조금씩	0.04934710096424702
업데이트좀	0.04930799815901039
어떻게하나요	0.048889798821396754
그랬어요	0.048808942572997775
다른분들이	0.048808942572997775
돼면	0.048808942572997775
됍니다	0.048808942572997775
뜨면	0.048808942572997775
못찾는다고	0.048808942572997775
바꿔야해요	0.048808942572997775
블루트스도	0.048808942572997775
설정하는	0.048808942572997775
안됀다고	0.048808942572997775
알려드릴게요	0.048808942572997775
이름이	0.048808942572997775
저도	0.048808942572997775
저희집	0.048808942572997775
켜놓고	0.048808942572997775
하시는데	0.048808942572997775
한글이었어요	0.048808942572997775
너무좋네요	0.04863409325307223
편리하구	0.04863409325307223
합니다	0.04859188399626786
님들아	0.04850279934668644
사야	0.04850279934668644
연결됀다고	0.04850279934668644
편리한데	0.04850279934668644
ㅎㅎㅎㅎ	0.047985842128390646
님들	0.04783346439197845
쓰고있습니다	0.04783346439197845
안걸리고	0.04783346439197845
안됀다는분들	0.04783346439197845
와이파이문제인것	0.04783346439197845
제생각엔	0.04783346439197845
1년	0.0477549344410532
되감	0.0477549344410532
산지	0.0477549344410532
샀어요	0.0477549344410532
